gender,age,provience,city,area,degree,job,income_month,is_car,num_out_daily,dis_out_avg,order_daily,order_life,order_play,order_no_out,order_public,order_private,order_elec_bike,order_foot,order_others,is_public,agree_guilty,agree_new_national,agree_new_international,agree_vaccine,agree_mask_self-protect,agree_mask_safe_public-with-mask,agree_mask_safe_public-no-mask,agree_mask_public-no-mask-after-vaccine,agree_public_decline,agree_public_no-stop,agree_public_limit-people,agree_public_sign,agree_public_disinfect,agree_public_driver-check,agree_public_mask,agree_public_qr,agree_public_temp,agree_public_track,agree_public_multiple-time,agree_public_custom,agree_public_special,agree_public-eff_decline,agree_public-eff_no-stop,agree_public-eff_limit-people,agree_public-eff_sign,agree_public-eff_disinfect,agree_public-eff_driver-check,agree_public-eff_mask,agree_public-eff_qr,agree_public-eff_temp,agree_public-eff_track,agree_reason_convience,agree_reason_time,agree_reason_crowd,agree_reason_price,agree_reeason_friend,agree_reason_export,agree_reason_others,agree_choose_public_daily,agree_choose_public_play,agree_choose_public_weekday,agree_choose_public_holiday
2,4,广东,中山,,2,3,2,1,1,2,1,2,3,-2,3,2,1,-2,-2,3,3,5,4,5,5,2,2,2,2,3,4,5,4,4,4,4,4,3,3,4,3,2,3,4,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,3,3,4
1,2,广东,广州,白云,4,1,1,1,3,5,1,2,3,-2,2,3,-2,1,-2,3,5,4,3,5,5,5,1,1,2,2,4,3,4,4,5,3,3,3,4,3,2,3,3,4,3,4,4,4,3,3,3,4,4,4,3,4,4,4,3,2,2,2
1,2,广东,广州,天河,4,1,1,1,1,4,1,2,3,-2,2,4,3,1,-2,3,5,5,5,5,4,5,2,2,1,1,1,1,5,5,5,3,3,3,5,5,2,1,1,1,1,5,5,5,5,5,5,5,5,5,5,2,4,2,1,1,1,1
1,5,广东,中山,,2,3,3,1,3,3,2,1,-2,3,-2,3,1,2,-2,3,4,4,3,5,4,4,2,2,4,4,5,4,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,5
2,2,广东,广州,越秀,4,1,1,1,2,5,1,2,3,-2,3,-2,2,1,-2,3,4,4,4,4,4,3,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,3,3,3,2,2,2,2
2,2,广东,广州,白云,2,2,2,1,3,5,3,1,2,-2,-2,1,2,3,-2,3,3,4,3,4,3,4,3,4,4,3,3,4,3,4,3,3,3,3,4,4,3,4,4,3,4,3,4,3,4,3,4,4,3,4,4,4,4,4,3,2,3,3
2,1,广东,广州,番禺,4,1,1,1,5,5,-2,2,3,1,-2,-2,3,2,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3
2,4,广东,深圳,龙华,4,2,2,1,3,3,1,2,-2,3,3,4,1,2,-2,3,4,4,4,4,4,4,1,1,2,4,4,4,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,2,2
1,5,山西,运城,盐湖,2,3,4,1,5,4,2,3,-2,1,1,2,-2,3,4,3,4,4,3,3,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,3,1,1,1,1
1,7,广东,中山,,1,3,2,1,3,2,2,1,-2,3,-2,3,-2,1,2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
2,2,江西,南昌,南昌,4,1,1,2,4,1,3,2,1,-2,1,3,2,-2,-2,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2,1,1
2,2,北京,北京,东城,5,1,1,2,5,5,3,2,-2,1,1,-2,-2,3,2,3,4,4,4,4,4,4,1,2,2,2,2,3,5,5,5,5,4,2,4,4,3,2,2,2,2,5,5,5,5,5,2,4,4,4,4,4,4,4,1,1,1,1
2,1,广东,中山,,2,3,2,1,1,1,1,2,-2,3,1,3,2,-2,-2,4,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
2,2,四川,成都,青白江,4,1,1,2,3,4,1,2,3,-2,1,-2,3,2,-2,2,3,4,3,4,4,4,3,2,2,2,3,4,4,4,4,4,4,4,4,4,4,2,2,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,2,3
2,4,湖南,长沙,天心,5,2,3,2,5,4,3,2,1,-2,1,2,4,3,-2,5,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,4,5,5,5,5,5,5,1,1,1,1
1,5,广东,中山,,3,2,3,1,3,4,1,2,3,-2,-2,1,3,2,-2,4,5,5,5,5,4,5,2,2,2,2,2,4,5,5,5,4,3,3,4,4,4,2,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4
2,1,广东,广州,海珠,4,1,2,1,3,3,1,2,3,-2,2,3,-2,1,-2,3,3,3,3,3,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1
2,1,广东,中山,,2,1,1,1,3,4,1,2,3,-2,-2,1,2,3,-2,5,5,5,5,5,5,5,1,1,2,5,5,5,5,5,5,5,5,3,2,3,3,2,5,5,5,5,5,5,5,5,3,3,4,4,4,4,4,4,4,3,4,3
2,2,广东,广州,天河,4,1,1,2,2,4,1,3,2,-2,2,-2,3,1,-2,3,4,4,4,4,3,3,2,2,2,2,4,4,4,4,4,3,3,2,3,3,3,2,3,3,4,4,4,4,3,3,2,4,4,4,4,3,3,3,3,2,3,2
1,2,四川,成都,新都,4,1,1,2,3,4,1,2,-2,3,-2,-2,2,1,3,5,5,5,5,5,5,5,1,1,3,3,3,3,5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,1,1,2,2
2,2,四川,泸州,龙马潭,4,1,1,1,5,4,1,2,-2,3,-2,-2,3,1,2,3,5,5,5,5,5,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3
1,5,广东,中山,,3,2,1,1,5,2,1,2,-2,3,-2,1,2,3,-2,5,4,4,3,4,4,4,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4
1,2,广东,广州,番禺,4,1,1,1,3,4,1,2,3,-2,1,3,4,5,2,3,5,5,5,5,5,5,4,5,2,5,5,5,5,5,5,5,5,2,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
1,1,广东,广州,番禺,4,1,1,1,3,4,1,2,3,-2,2,-2,3,1,-2,2,4,4,3,5,5,5,1,3,1,1,4,4,5,5,5,3,5,3,4,4,4,3,3,5,5,5,5,5,3,5,3,5,5,5,4,4,3,3,1,1,1,3
1,4,广东,中山,,3,2,1,2,2,2,1,2,3,-2,2,-2,1,3,-2,2,4,4,4,4,4,3,2,2,2,2,2,4,4,4,4,3,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4
2,2,广东,揭阳,揭东,4,1,1,1,3,3,1,2,3,4,4,2,1,3,5,3,4,4,4,4,5,4,2,2,4,4,4,4,5,5,5,5,4,4,4,4,4,3,4,5,3,4,4,4,4,4,4,5,5,5,5,4,4,3,3,3,3,3
1,5,广东,中山,,1,2,2,2,2,3,1,-2,2,3,1,-2,-2,2,3,2,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4
1,4,广东,东莞,,2,3,3,2,3,4,2,1,-2,3,2,1,-2,3,-2,3,4,4,4,4,4,3,1,1,3,4,4,3,4,4,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,4
1,4,广东,深圳,光明,4,2,2,2,3,4,1,3,2,-2,1,3,-2,2,-2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,1,四川,德阳,广汉,4,1,1,1,5,5,-2,1,2,3,3,-2,2,1,-2,4,4,4,4,4,3,4,1,1,4,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,1,1,1,1
2,5,黑龙江,伊春,友好,3,3,1,1,3,3,-2,1,3,2,-2,1,2,3,-2,4,4,4,4,4,4,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,3
1,5,云南,文山壮族苗族自治州,广南,4,2,2,1,3,3,1,2,-2,3,-2,1,-2,2,3,3,4,4,4,4,3,5,2,2,3,5,4,5,5,5,4,4,4,4,5,5,5,3,4,4,4,5,5,4,4,4,4,3,3,4,3,3,4,3,4,4,3,3
1,4,广东,梅州,丰顺,3,2,3,1,2,2,1,2,3,-2,2,1,-2,3,-2,3,4,4,4,4,5,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,2,2,2,2,2,2,2
1,2,广东,广州,番禺,4,1,1,2,3,4,1,2,3,-2,2,-2,3,1,-2,3,4,4,3,4,4,3,2,2,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,3,3,3,4,3,4,4,3,4,4,4,2,3,2,2
1,2,湖北,武汉,武昌,4,1,1,1,3,4,1,2,-2,3,1,-2,2,3,-2,2,4,4,2,4,5,5,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,3,2,4,4,4,4,3,4,4,4,4,4,4,3,5,3,1,1,1,1
2,2,广东,广州,番禺,4,1,1,1,3,4,1,2,3,-2,1,-2,3,2,-2,2,4,4,4,4,5,4,1,1,1,1,3,3,5,5,5,3,5,5,5,5,5,1,1,3,3,5,5,5,5,5,5,3,3,3,4,4,4,4,2,2,2,2
1,2,江苏,苏州,虎丘,2,2,2,1,3,5,1,2,3,-2,3,2,-2,1,-2,3,4,4,3,4,4,4,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2
1,2,湖北,武汉,洪山,4,2,2,2,2,1,1,3,2,-2,3,-2,1,2,-2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
1,3,浙江,杭州,江干,5,3,3,2,3,1,1,2,3,-2,1,-2,3,-2,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,2
2,2,辽宁,本溪,溪湖,4,1,1,2,5,5,1,2,-2,3,-2,-2,1,2,3,4,4,4,3,4,5,4,4,2,3,3,3,3,5,5,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2
1,5,黑龙江,伊春,友好,3,3,1,1,3,3,-2,1,2,3,2,1,-2,3,-2,3,4,4,3,3,4,4,4,5,3,4,3,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,3,2
2,2,辽宁,沈阳,皇姑,4,2,3,1,3,1,1,2,3,-2,1,2,3,-2,-2,2,3,4,4,3,4,4,2,2,2,3,4,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,3
2,1,广东,广州,天河,3,1,1,2,5,5,1,-2,3,2,1,-2,2,3,-2,1,1,1,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,4,4,4,4,3,4,3,4,4,3,2,4,3,4,2,1,1,1,1
2,1,广东,广州,番禺,4,1,4,1,1,1,1,2,3,-2,1,2,3,-2,-2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
1,7,北京,北京,东城,5,3,4,1,1,1,1,-2,3,2,1,-2,3,2,-2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,4,江苏,苏州,吴江,2,3,3,1,4,1,1,3,-2,2,-2,1,-2,2,3,5,5,5,4,5,5,3,1,1,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,3,3,3,1,3,4,5,3,4,5,4,4
1,2,广东,佛山,三水,4,1,1,1,5,5,1,2,3,-2,1,-2,2,3,-2,2,3,3,2,4,2,4,3,2,3,2,4,4,2,3,4,2,4,3,3,2,3,3,4,2,3,3,4,4,4,3,1,2,3,3,4,3,3,3,1,1,1,1
1,2,江西,新余,渝水,3,1,1,2,5,5,3,2,-2,1,2,-2,3,1,-2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,2,广东,佛山,三水,4,1,1,1,5,5,1,2,3,-2,1,-2,-2,3,2,3,3,4,2,3,3,4,3,4,3,2,3,3,3,2,3,3,2,4,3,3,2,2,3,3,4,2,3,3,4,3,3,3,2,3,3,4,3,3,2,1,1,1
1,1,广东,广州,番禺,4,1,1,1,3,3,1,2,3,-2,2,3,1,-2,-2,2,4,4,4,4,2,4,2,2,2,4,4,4,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,2,2,2
1,2,广东,东莞,,3,3,1,2,3,2,1,2,3,-2,-2,-2,3,1,2,4,5,5,3,5,5,3,2,2,3,3,3,5,5,5,5,5,5,3,3,4,5,3,2,3,4,5,5,5,5,5,3,4,3,2,3,3,3,3,5,2,5,5
2,5,广东,揭阳,榕城,4,3,3,1,4,2,1,2,3,-2,-2,1,2,3,-2,5,4,4,4,4,4,3,2,2,2,4,4,5,5,5,5,3,4,4,4,4,4,3,3,4,4,5,5,5,4,4,4,4,4,3,3,3,3,3,4,3,4,3
1,2,广东,广州,花都,4,1,1,1,2,2,-2,3,2,1,2,3,-2,1,-2,2,4,3,4,4,4,5,5,3,3,4,3,5,5,4,3,5,3,5,3,4,4,5,4,5,5,5,5,4,4,4,4,5,4,4,4,5,3,4,2,1,2,1
1,5,广东,揭阳,榕城,4,2,4,1,4,3,1,3,-2,2,-2,1,3,2,-2,4,5,5,5,5,4,3,1,2,3,3,4,4,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
1,1,广东,广州,番禺,4,1,1,2,5,3,1,2,3,-2,-2,-2,1,2,3,3,3,3,3,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3
2,3,西藏,拉萨,城关,4,2,2,2,5,4,2,1,3,-2,1,-2,-2,2,3,3,4,4,4,4,5,5,1,1,2,4,4,5,5,5,5,4,4,2,2,4,4,2,4,5,5,5,5,5,4,5,2,4,4,4,4,4,4,4,2,2,2,2
2,2,河南,许昌,许昌,4,1,1,1,5,4,1,3,2,-2,1,3,-2,2,-2,3,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,3,2,1,3,2
2,2,湖南,长沙,岳麓,4,1,1,2,4,5,1,3,2,-2,1,-2,2,3,-2,2,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
2,2,河南,许昌,魏都,4,1,1,2,5,4,1,2,-2,3,1,2,3,4,-2,3,3,5,5,3,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2
1,6,广东,中山,,4,3,3,1,5,5,2,1,-2,3,-2,3,2,1,-2,4,3,5,5,5,5,4,1,1,1,5,1,4,5,5,5,4,5,3,5,3,5,3,3,3,3,2,3,5,3,5,3,4,4,4,3,4,4,4,2,5,2,2
2,2,河南,许昌,许昌,4,1,1,2,5,5,2,3,-2,1,2,1,-2,3,-2,4,4,4,4,4,5,5,1,1,3,3,3,3,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3
2,1,河南,许昌,许昌,4,1,1,1,4,4,3,1,2,-2,1,-2,2,3,-2,2,3,4,4,4,5,3,2,2,1,3,4,4,4,4,4,4,4,4,4,4,4,1,1,3,3,4,4,4,4,4,4,2,2,3,3,2,2,2,2,2,2,2
2,2,河南,许昌,许昌,4,1,1,2,5,5,1,2,-2,3,1,2,-2,3,-2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2
1,5,广东,梅州,丰顺,2,3,3,1,3,2,1,2,3,-2,2,1,5,4,3,5,4,4,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1,3,广东,珠海,金湾,3,2,2,1,3,5,1,2,3,-2,-2,1,-2,2,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
1,2,广东,广州,番禺,4,1,1,1,3,4,1,2,-2,3,1,-2,2,3,-2,2,3,3,3,3,5,4,2,1,3,3,3,3,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,3,2,2,2,2
2,2,河南,许昌,许昌,4,1,1,2,5,3,1,2,3,4,2,4,3,1,5,3,5,5,5,5,5,5,1,1,2,2,4,5,5,5,5,5,4,1,5,5,4,2,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,2,3,2,2
1,2,广东,深圳,龙岗,4,1,1,2,5,2,3,2,1,-2,1,3,-2,2,-2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
1,2,广东,广州,增城,4,1,1,1,2,3,2,1,3,-2,1,2,-2,3,-2,2,5,5,3,5,5,5,2,1,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2
1,2,广东,广州,从化,4,1,1,2,5,5,-2,1,3,2,1,-2,2,3,-2,3,5,5,5,5,5,5,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,1,1,1,1
1,5,广东,河源,连平,4,2,1,1,2,3,1,2,3,-2,-2,1,2,3,-2,4,4,4,4,4,5,5,2,2,3,4,4,4,5,5,4,4,4,4,3,3,4,3,4,4,4,5,5,4,3,3,3,4,3,4,4,3,4,3,4,4,4,4
1,2,广东,广州,白云,4,1,1,1,5,1,3,2,1,-2,1,-2,-2,2,3,2,4,4,4,4,5,5,2,2,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,2,2
1,1,广东,广州,荔湾,3,1,1,1,4,3,1,2,3,-2,1,3,-2,2,-2,1,5,5,5,5,5,5,1,5,4,4,4,4,4,4,5,2,5,5,5,5,5,2,5,5,4,5,5,5,3,5,5,5,5,5,5,5,4,3,1,1,1,1
1,2,广东,广州,番禺,4,1,1,1,5,5,1,3,2,-2,1,-2,-2,2,3,3,4,4,3,4,5,5,1,1,1,1,4,4,5,5,5,3,3,5,5,5,5,1,1,1,1,5,5,5,3,3,5,5,5,5,3,5,5,3,2,2,2,2
1,5,广东,河源,连平,4,2,1,1,2,3,1,2,3,-2,-2,1,2,3,-2,4,4,4,3,4,5,4,2,2,4,4,4,4,5,5,4,4,4,3,3,3,4,3,4,4,4,5,5,4,3,3,3,4,3,3,3,3,4,3,3,3,4,3
1,6,四川,德阳,广汉,4,1,1,1,5,5,1,3,4,2,3,-2,-2,1,2,5,4,4,4,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,3,3,4,3,1,1,1,1
1,6,四川,德阳,广汉,4,1,1,1,5,5,1,3,4,2,3,-2,-2,1,2,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,3,3,3,4,3,1,1,1,1
2,4,广东,广州,番禺,4,3,3,1,3,1,1,2,3,-2,4,1,2,3,-2,2,5,2,2,3,5,5,1,1,2,2,4,4,5,5,5,2,5,2,5,5,5,1,1,3,3,5,5,5,2,5,1,5,5,5,5,5,5,5,2,2,2,2
1,5,广东,中山,,3,3,3,2,3,4,1,2,3,-2,1,-2,2,3,-2,3,4,4,4,4,4,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1,5,云南,文山壮族苗族自治州,广南,2,3,2,1,5,1,3,1,-2,2,-2,3,-2,1,2,5,4,5,5,5,4,5,1,2,4,4,4,4,4,4,5,4,5,4,4,2,4,4,4,5,5,4,4,4,5,4,4,3,3,3,3,3,2,3,5,5,5,5
1,2,广东,广州,番禺,3,1,1,1,5,5,2,1,3,-2,1,-2,2,3,-2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
2,2,北京,北京,东城,2,1,4,1,1,4,4,3,2,1,1,2,3,4,-2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
2,2,广东,广州,白云,3,2,2,1,4,5,3,1,2,-2,-2,3,2,1,-2,3,3,3,4,3,2,3,4,3,4,4,4,3,3,3,3,3,4,3,4,4,3,4,3,4,4,4,3,4,4,4,3,3,4,3,4,4,4,4,2,2,3,2
2,2,北京,北京,东城,1,1,2,1,1,1,1,3,2,4,1,2,3,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3
1,2,云南,文山壮族苗族自治州,广南,3,3,1,1,3,4,1,2,3,-2,-2,3,-2,2,1,4,3,4,3,4,4,4,1,1,3,4,4,4,4,4,4,4,4,1,4,3,3,4,4,4,4,4,4,4,4,4,1,2,4,4,2,2,2,2,4,3,4,5
2,3,广东,广州,从化,4,1,2,1,3,3,3,1,2,-2,1,2,3,4,-2,2,4,3,3,2,4,4,4,2,2,2,2,4,4,4,4,4,4,2,4,4,4,2,3,3,4,3,3,4,4,3,2,3,3,2,2,3,3,3,2,2,2,2
2,5,广东,梅州,大埔,4,3,1,2,5,5,3,2,-2,1,-2,-2,2,1,3,5,3,4,4,4,5,5,2,2,3,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,4,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
2,4,云南,文山壮族苗族自治州,广南,1,2,2,2,5,5,3,1,-2,2,-2,2,3,1,-2,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
1,4,广东,中山,,4,2,3,1,1,2,1,2,3,-2,-2,1,2,-2,3,4,5,5,5,5,5,5,5,5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
2,5,广东,梅州,大埔,4,3,1,2,5,5,-2,2,3,1,-2,-2,3,1,2,5,3,3,3,3,5,2,2,2,3,4,5,4,4,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4
1,5,广东,中山,,2,2,2,1,3,1,1,2,-2,3,-2,1,3,2,-2,4,4,4,4,4,4,5,1,1,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,2,2,3,3
1,5,广东,梅州,大埔,4,2,2,2,3,3,1,2,3,-2,-2,-2,1,2,3,5,3,3,3,3,4,4,2,2,2,3,3,4,5,4,4,4,4,2,3,4,4,2,2,2,4,4,3,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3
2,4,广东,中山,,3,2,2,1,3,4,1,2,3,-2,3,2,1,-2,-2,3,3,5,3,5,5,4,2,2,3,4,5,4,5,5,5,5,5,5,4,3,3,3,4,4,4,4,4,4,4,4,4,4,2,2,3,3,3,3,3,4,3,3
1,5,广东,中山,,2,2,2,1,3,1,1,2,-2,3,-2,1,2,3,-2,3,4,4,4,4,4,4,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,2,2,3,3
1,4,广东,茂名,高州,3,2,3,1,5,5,1,3,-2,2,-2,1,-2,2,3,5,5,5,5,5,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1
1,1,广东,揭阳,揭西,3,1,1,2,3,5,1,2,-2,3,-2,3,1,2,-2,4,3,3,3,3,4,4,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2,4,广东,中山,,2,3,2,1,4,5,3,1,-2,2,-2,1,-2,2,3,4,5,4,4,4,5,4,1,1,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,2,3
1,4,广东,广州,番禺,4,1,1,1,5,5,-2,2,3,1,1,-2,3,2,-2,3,4,5,5,5,5,5,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2
1,2,广东,深圳,罗湖,4,3,2,2,3,3,1,2,-2,3,1,-2,-2,2,3,2,5,5,5,5,5,5,2,2,2,4,4,4,5,5,5,4,4,5,5,5,5,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2
2,5,重庆,重庆,渝北,4,2,4,1,3,2,1,2,3,-2,3,1,-2,2,-2,2,5,5,5,5,5,5,1,2,2,2,5,5,4,4,5,5,3,3,3,4,4,3,3,3,4,4,4,5,5,4,4,3,3,3,3,3,4,3,2,2,3,2
1,7,北京,北京,西城,4,3,2,1,4,3,-2,1,2,3,1,-2,-2,2,3,1,1,1,1,1,1,1,5,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
